"Data Source","World Development Indicators",

"Last Updated Date","2023-06-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"French Polynesia","PYF","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1553675.58697975","1872659.82486134","1716861.90668327","1486368.21893165","1577287.84143932","731320.179340373","1722481.00971969","2833258.43323916","3268450.68552163","3759330.01480424","3509026.28441879","3246825.46229535","3018578.40534396","3475548.62309199","3333941.19123375","","","","","","",
"Qatar","QAT","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000","8000000","12000000","29000000","21000000","38000000","45000000","60000000","85000000","80000000","108000000","173274997.647815","235424080.567252","247969547.874922","345932437.511076","367264725.022367","445022001.07731","482416189.504335","452525195.664416","879803422.638754","901296183.02008","834447967.07584","832020078.024267","911037524.083505","962384646.507165","936735170.387543","886842442.49073","1041336732.62484","953960511.614333",
"Russian Federation","RUS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23840000","4430000","44100000","11140000","2530000","8060000","68720000","342740000","337650000","700030000","1057980000","1532870000","1940750000","2703970000","4480510000","3987050000","4841800000","5830320000","7629280000","8370790000","8021370000","5633850000","4997360000","5979770000","6288170000","6866160000","6809070000","7022910000","4478230000",
"Rwanda","RWA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209651.151347583","190494.233704802","233699.787952295","255795.436564594",
"South Asia","SAS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","17776013.3023229","23026309.4666473","13068415.5196535","13496502.3464923","12455736.6224531","15153361.0803013","38854328.1128294","24571485.0458216","22207099.1279203","25143719.3536624","24934650.1335626","40558650.905631","108393928.245473","127039845.217344","72465533.6920886","49565207.8966533","68598351.5448718","81484623.350026","105694844.031633","111498117.835224","136404078.942448","177552646.043171","216908743.546764","342827048.276719","314883526.058927","341537031.023418","366359662.287747","589601951.052366","702572360.48892","783574234.163772","957195318.821586","1275582228.51533","1670095699.38281","1961696656.49467","2609955128.93338","3007490650.05801","4176389146.68781","4065036685.16286","5043155509.00544","5214137795.01984","5733976374.54575","6768803807.21555","8139455950.20792","8134433112.56797","7530819825.05201","9011599737.04825","10651452847.9284",
"Saudi Arabia","SAU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400000","-200000","","100000","","","","","","3959.19390812031","2650","57298.9023265419","1297124","11370686.9480027","1415921.79323882","4000","55602.6669545387","","","","","","","1642.29069147505","","",
"Senegal","SEN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","124634.060047143","139982.240696829","125549.01839404","122110.217654769","221576.341727446","235048.954107973","283983.937216407","404811.43779124","365178.687302467","341148.220282739","320397.904326563","222586.788362059","317638.246622299","99821.4651830744","134296.589580268","94041.4404520457","330560.557155396","283580.43529595","528917.025774905","105946.202541915","144091.00035712","120204.726463192","486753.625366127","2232428.25770729","3627415.14180454","5246368.5122547","5487125.07607879","2874121.55905313","3325581.68402179","506986.212959259","7228759.85908839","7377787.20180297","5283048.6646856","7813908.3303733","9058295.12262237","12162619.5819619","5840811.46579224","5411156.36381903","4896619.25962754","1200648.81883249","5903709.82591007","5152469.09084265","7635938.44705432","8163687.07220677","8752958.86127398","","","","",
"Singapore","SGP","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1713731369.60931","2021998180.90375","1938031179.16092","1896867135.84773","4325597311.23902","5099296388.74764","4937985653.47033","4948261884.12934","6775980331.19363","8054414738.83708","9494666989.10567","9765545019.71975","9810419779.24513","13604164838.3557","13438021506.0116","17029305529.2414","20346152652.4996","23105585202.3299","22992008311.3562","20877550215.0665","19400287309.2939","15666647583.9656","15810634176.3673","17249096446.9514","15161436539.0137","14882786028.7855","16325100174.9185","15806794003.8684",
"Solomon Islands","SLB","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156851.263175506","60765.1855996638","117443.260224904","84119.421538778","53807.67790724","103828.161623762","62007.2789655808","196504.930554339","56839.8740545474","2371.83887023305","9564.81988203094","5794.85424585866","240814.552120486","746455.553046474","1128293.39387163","1450206.3715523","1196708.70331718","738655.460890398","1359494.33624021","1219729.6891871","1491281.96693588","5205318.59881542","4779372.29732396","4349572.32345605","3997919.45382427","7087601.158152","4073440.79734648","2890610.64683628","2422468.71053543","107444.719195139",
"Sierra Leone","SLE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197310.694118607","25066.1102260766","2896.95328485467","1039718.92003215","1517962.44957391","728898.227914332","643885.221449352","403114.89778168","334281.894173475","408617.241567175","1050135.55780975","1038580.00681257","886050.482339573","1054950.27694972","1437870.04598901","891785.426067504","798108.964803085","1266142.97844389","1192220.10495165","",
"El Salvador","SLV","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","720000","2520000","4440000","2840000","1400000","2349473.94454005","1620000","3400000","1780000","1270382.08809929","2245322.24532225","5143028.007575","3447281.96180986","114563.94099957","2855647.04202561","228440.890919475","","","20300000","20500000","22100000","20400000","22200000","17750000","30400000","27300000","24100000","33700000","26050000","31490000","39934371.44","54681828.7","71564697.0875","68550429.24","70203548.96","136773816.79","138322271.49","88993637.94","97691759.79","97726353.84","111820409.21","123783408.75",
"San Marino","SMR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143606535.029883","194757507.453708","143654258.477765","156105712.462902","183302673.591439","174972017.262425","221204083.987143","224594091.674551","180332274.367442","199746134.564135","239382868.008228","289729929.30108","304261638.783537","348262113.737305","503365928.159647","639762283.877592",
"Sub-Saharan Africa (excluding high income)","SSA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","5599997.76224089","5599997.76224089","8399996.64336134","15399993.8461625","15399993.8461625","26599989.3706442","26599989.3706442","32199987.1328851","37799984.895126","39199984.3356862","46199981.5384874","47527375.6763246","63773980.2137103","78078851.9005019","72273007.1502666","107183090.27872","110525548.922394","146947732.12684","180379995.364636","179534554.008943","277687609.821332","319190297.701481","243266450.752093","235130279.857369","176740370.772992","128418670.631788","138362117.033703","190393963.348107","181391272.837104","162960981.058023","167818508.401785","210229403.300212","183514699.275888","265041588.330209","238678341.72449","395177982.815656","387583956.864965","394637062.814168","350580860.495253","340919893.436664","408498242.821681","466859392.307818","594763502.488759","818495097.447798","1081215776.47151","1365511506.37769","1576260379.96968","2055066451.81183","2160578431.74075","2174493103.88839","2333643935.82479","2468638831.04286","2648472444.7121","2654498572.3545","2655032071.84293","2531548832.4862","2666767891.01017","2828855862.61404","2491588066.87676","2285297531.91296","2106414913.55669","2411599311.23355","1974307444.74755",
"South Sudan","SSD","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","258600","520000","1770000","22030000","830000","1440000","","6250000","",
"Sub-Saharan Africa","SSF","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","5599997.76224089","5599997.76224089","8399996.64336134","15399993.8461625","15399993.8461625","26599989.3706442","26599989.3706442","32199987.1328851","37799984.895126","39199984.3356862","46199981.5384874","47527375.6763246","63773980.2137103","78078851.9005019","72273007.1502666","107183090.27872","111549961.850791","147994389.039383","181530666.109957","180799564.525775","278939294.700797","319479151.167234","243519485.933944","235392077.730057","177001604.990091","128699467.888548","138702778.620505","190751295.919006","181818366.8871","163315328.458084","168193744.660449","210607750.893363","183905394.1237","265041588.330209","238678341.72449","395597976.620748","388207701.411392","395228546.680001","350960930.269729","341387831.855968","408935778.736087","467286192.515527","595310944.414295","819050579.281999","1081758867.3806","1366056960.92314","1576803909.19548","2055611689.16005","2161094292.78704","2175009064.10533","2335058131.13838","2470052791.72873","2649985052.10704","2657252610.69001","2657786497.52089","2533342763.00798","2668225223.44555","2831070365.34587","2494304508.2052","2288629676.93428","2108397344.86333","2414031076.84519","1974307444.74755",
"Small states","SST","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","271152.126115977","843860.447191038","2967992.35438984","9620521.42865074","11216583.651428","14548776.0121753","19738419.57148","16502452.2781186","21288297.886132","25946185.6083598","24848224.4124977","23985964.2739297","28086745.990054","25330256.2142137","43056602.7870806","36400433.1818285","41560495.8529333","50164310.9584856","50741173.6451844","62539472.4323701","53610363.7428144","68524321.1689552","89627358.4418779","114934766.82226","143290137.261167","166763896.85215","186052609.769227","187569922.899431","186104890.193635","211176550.366252","221392288.406052","261311433.980091","377420706.449682","477761923.062937","482565889.520568","1321898833.64932","2006765435.73953","1910957334.38207","984290042.137407","975326596.246828","946263422.193417","1145404010.81354","1189627984.39845","1411076927.88168","1755201841.21802","1600150419.79269","2036551664.53534","2327136441.85471","2724352868.91169","2304026333.33324",
"Sao Tome and Principe","STP","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2295.96","31975.396557","134494.357176","137719.396666667","26.7336","3600","60789.8602577529","461472.698358471","45780.0197092767","",
"Suriname","SUR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","800000","2500000","2600000","","","1229854.04697685","5796374.94","9885400.82354347","13859448.6241965","19711049.4669229","22703601.2483729","12501500.503988","8648843.2118157","5321674.38962187","4316404.19705835","4967128.2008783","6662934.02904776",
"Slovak Republic","SVK","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64181200.8297682","78965640.0692053","82547306.1623541","85453466.1860876","54617385.4604457","53938413.8861651","58130537.9151209","58406945.3103923","63194028.2460543","91220667.5149255","","","","","220252619.417297","189975719.54895","168358820.910815","176539865.504216","180980256.105282","571824993.231388","672289267.978973","522191217.206064","686313614.348316","706690665.763669","751531430.693947","754188697.621772","646719708.550259","744777215.090476","753820097.182835",
"Slovenia","SVN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4900000","12800000","16200000","23000000","27100000","32700000","39000000","47200000","49500000","60400000","78400000","89600000","123300000","113000000","153685414.401226","168773215.458147","254656317.101105","289021239.9118","344190440.568542","381272095.039405","356983239.105231","253036284.492043","241837673.532188","221412274.350913","224388233.867685","247300894.657443","271288627.72707","256638367.525782","251963420.184277","300200854.021645","282803204.852679",
"Sweden","SWE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","44459822.7820753","52673622.8945205","62993228.2411926","73272654.4331725","108122110.432798","115981901.761619","137918854.066809","132087637.070553","143963675.266421","186700434.459711","203567212.361651","199489842.45307","219833918.189681","201913383.88393","225700823.519052","285483698.256473","428780879.787887","448584284.673972","594205379.162331","672526064.059916","742804561.899875","691455472.142693","717288895.505632","589818518.388431","775171526.951281","1004150617.00587","1005618157.00749","957304070.838711","1006426053.65951","1088775810.43515","991779879.170332","878086896.941815","919579589.608938","1275990110.26227","1415045057.63109","1512385255.67944","1690721320.63067","1856019768.75849","2063470051.24661","1855773288.71431","1498265136.39092","1924300997.80834","2478866958.96532","2850657502.15466","3900834437.69764","4264682981.84237","3332624578.15095","5119181580.53935","4891649271.99512","6949656309.31978","9280974509.04588","11240731551.4859","14963639166.3195",
"Eswatini","SWZ","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","229999.9998","712569.946010021","770382.652013112","1709247.93988975","1381449.73972293","1884929.53996161","203351.572874146","583306.224703135","568919.905621539","4764165.61614906","6070022.99351101","6748828.24899363","9314654.6379218","9995237.77620445","11921399.4086635","11474591.5623326","13428811.0795741","15574490.2587064","14591045.6602055","39269640.9149815","39254313.5370061","39902059.3800813","35064844.3033053","42800355.4732317","54075391.2436309","71181077.9361598","75601431.4922885","105433147.158885","106405636.62254","120988053.848168","119690735.875679","116340361.523144","16308752.9149571","2678419.11532515","2362605.01325437","2006990.4042914","1811254.77580805","1424807.33315029","1097572.64840104","3173476.84177236","5333009.9183179","7837969.98643429","32785514.01312","18885076.6290286","",
"Sint Maarten (Dutch part)","SXM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","865921.787709497","569832.402234637","1357541.89944134","1156424.58100559","1787709.4972067","2117318.43575419","960893.854748603","1224882.30726257","1428854.63687151","707127.430167598","1734869.47486034","",
"Seychelles","SYC","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","1024412.92839745","1046656.91254266","1150670.7453207","1265010.51683139","1251684.87946523","288853.465753028","253035.181850883","261797.872687956","261234.217099384","280797.25675996","340661.586801629","357332.570899156","427094.049996601","354347.40006086","375236.258663819","378347.593151132","390694.847811721","","","419993.805091375","623744.54642705","591483.865833501","380069.774476098","467938.41930402","437535.914406308","426800.207709434","547441.925535733","555481.834201017","543090.909090909","545454.545454544","543529.225803682","545237.348215384","515861.046291161","515960.216938633","1414195.31358299","1413960.68587088","1512607.39493646","2754038.33551079","2754425.67796382","1793930.52178312","1457332.43538731","2214502.73183223","2716441.32843366","3332145.02131873","1982431.30664207","2431765.61164409","",
"Syrian Arab Republic","SYR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000000","10000000","12000000","20000000","25000000","30000000","30000000","36553806.3403062","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","12512715.4425023","13011801.0340374","33014106.0678444","36910772.3265861","61313610.5598795","86003758.9776704","102142794.695917","60484075.7510753","66774882.8703253","75782192.8820545","63108592.2471696","67556873.7773523","95434863.5627527","115552678.638835","164879801.150176","208645658.74087","262119004.671978","335690092.597212","487117960.948283","546571426.578188","728938552.315755","798912902.579139","1505125568.02794","1008578844.26193","1972885278.50955","2739242408.5277","3676886337.94428","5088691133.81709","5883111398.31952","8247013943.07286","9603182713.97409","10864942031.6713","13150289084.857","15881208359.4834","16400044100.7316","19511730291.8162","21709975235.6826","25202087205.8311","29319314013.4964","30756881000.0238","30015560095.4863","31868887213.884","37574763747.9948","45557074836.0968","44635419096.2976","46866797889.0423","57521372771.9936","55172268222.1729",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11718000","72012000","102250000","362202142.852","525352059.58","515282425.26447","782886937.401066","1613448592.31483","1324383832.79916","1348726952.09079","2197066037.12063","2917563943.78721","3956341825.23717","4846469229.98218","6391110408.88118","8889636924.83633","7906438996.17131","9899354069.80153","11038853011.4242","13005698320.741","15755140371.275","15310739722.4815","11939433903.4497","11825770201.5481","13433611764.1829","15101337872.9637","15934444002.3182","15793117765.143","17771651376.3312","14689095678.9754",
"Togo","TGO","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","645095.166147879","1473436.9160616","310194.846238426","781512.311673741","585743.913689704","760515.775958476","456961.159009496","670808.288575346","2192142.28675398","2674210.78522935","7155085.47412854","5189772.2707613","4704035.43744102","4709825.58986813","1647149.254194","","","","384804.414038735","115018.021855853","182245.995067925","2306009.53308543","","","","","",
"Thailand","THA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","12512715.4425023","12597975.6556509","16568543.8584047","19772184.9932763","22380195.2225809","29794599.0774576","36912392.684586","37086769.4076071","43478041.5095042","49512302.6995876","45510139.949999","47556873.7773523","64434863.5627527","88239301.8382905","127879801.150176","170450253.451322","206119004.671978","280564850.07544","426961109.685108","451506716.677248","629821109.05553","716767861.360035","803954544.080159","513914898.085658","583377970.013996","709870581.501535","823264729.692209","1103909310.05489","1267697584.60765","1583825523.4514","1676210000","2046760000","2288640000","2567130000","2247540000","3080540000","3121260000","3609708797.95657","4593395978.54861","3970840948.34167","4121492145.40461","3979483476.26846","4280771966.99962","5274352965.46939","5311900977.69449","4503700128.34422","5581121899.71297","5502374613.58172",
"Tajikistan","TJK","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","787900","201300","62800","335600","68900","755400","320000","82800","","","","","","","","88852.4729642257","36620","36010","22670","37780","31390",
"Turkmenistan","TKM","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","7999999.99996948","6999999.99996948","9999999.99993896","1002979.99998856","6514260","8344909.99996948","8868479.99981519","236111828.17805","330943310.619458","276496786.66829","337633000.001376","495275000.002031","406541666.668976","664378333.335712","735545000.003594","767681666.671163","695840000","709417346.938776","755575399.870466","694064444.444444","685703252.03252","828385664.488017","975565262.262391","1040193470.39347","964704465.916072","1110927794.00084","1495349817.48639","1673893106.7792","2091986819.2162","2570192059.04093","3187998620.4123","3330590204.26053","3328581108.45237","3167344228.20069","4692164152.83079","4545966382.10711","4565914301.36693","5563774869.84168","6327763838.56852","7605584181.26073","8639986608.50121","8708332486.32372","10562083759.3866","12257516809.356","14084113278.9027","15704093092.834","17403771107.5045","16826625218.1839","16840141092.6304","17339260877.0231","18445684154.5749","17206321589.5806","14767959626.9172","16557764645.4489","18242056613.9739",
"Timor-Leste","TLS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7692.13","495972.74","222496","","","","725648.066666667","3118","75880.69","32822","","","","","","480","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","22702105.810987","28737501.5975307","36049633.6548443","31260717.8831877","32085875.0973955","37093976.8608406","26485775.7963853","15419081.4442301","13137491.9966205","13995057.6784789","12820700.8245249","16468463.0198058","21597085.5876159","44407963.1465493","51716893.2480532","62048627.9217175","61495810.2049798","68243385.7993208","78748999.7879266","609512999.112863","224169818.359078","176057689.862944","491429384.014848","566951096.158519","532460827.801471","422985346.114387","402526811.747762","217972619.58129","210172336.987229","162868250.734997","286915778.388442","263225668.094235","511967202.821225","384921886.849111","390758075.623047","423633357.699351","420366570.439267","589240637.891481","610500950.098762","558997377.643164","635744749.314759","725774607.897137","599650062.687699","644723916.564491","665360831.734241","634073288.449703","760285133.692623","299411342.372146",
"Tonga","TON","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","7537.05480067204","","","","","","","12279.0754100171","","125242.521771636","","","","","","","","","","","","","32955.6264881875","18231.9387453532","","","","","","","","143145.044233324","178543.005188708","4882564.78380891","","182.715447998743","","3740.01215000552","13585.6506219882","",
"South Asia (IDA & IBRD)","TSA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","17776013.3023229","23026309.4666473","13068415.5196535","13496502.3464923","12455736.6224531","15153361.0803013","38854328.1128294","24571485.0458216","22207099.1279203","25143719.3536624","24934650.1335626","40558650.905631","108393928.245473","127039845.217344","72465533.6920886","49565207.8966533","68598351.5448718","81484623.350026","105694844.031633","111498117.835224","136404078.942448","177552646.043171","216908743.546764","342827048.276719","314883526.058927","341537031.023418","366359662.287747","589601951.052366","702572360.48892","783574234.163772","957195318.821586","1275582228.51533","1670095699.38281","1961696656.49467","2609955128.93338","3007490650.05801","4176389146.68781","4065036685.16286","5043155509.00544","5214137795.01984","5733976374.54575","6768803807.21555","8139455950.20792","8134433112.56797","7530819825.05201","9011599737.04825","10651452847.9284",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","5599997.76224089","5599997.76224089","8399996.64336134","15399993.8461625","15399993.8461625","26599989.3706442","26599989.3706442","32199987.1328851","37799984.895126","39199984.3356862","46199981.5384874","47527375.6763246","63773980.2137103","78078851.9005019","72273007.1502666","107183090.27872","111549961.850791","147994389.039383","181530666.109957","180799564.525775","278939294.700797","319479151.167234","243519485.933944","235392077.730057","177001604.990091","128699467.888548","138702778.620505","190751295.919006","181818366.8871","163315328.458084","168193744.660449","210607750.893363","183905394.1237","265041588.330209","238678341.72449","395597976.620748","388207701.411392","395228546.680001","350960930.269729","341387831.855968","408935778.736087","467286192.515527","595310944.414295","819050579.281999","1081758867.3806","1366056960.92314","1576803909.19548","2055611689.16005","2161094292.78704","2175009064.10533","2335058131.13838","2470052791.72873","2649985052.10703","2657252610.69001","2657786497.52089","2533342763.00799","2668225223.44555","2831070365.34587","2494304508.2052","2288629676.93428","2108397344.86333","2414031076.84519","1974307444.74755",
"Trinidad and Tobago","TTO","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","1705228.17804992","2011670.61948866","4041666.66835069","3375000.00140625","4875000.00203125","5541666.6689757","5708333.33571181","8625000.00359375","10791666.6711632","10250000","12367346.9387755","7305555.55555555","6305555.55555555","6269918.69918699","6235294.11764706","6541176.47058824","8000000","10705882.3529412","4391623.15014555","978914.656504332","369884.922355691","299746.922008488","607836.775564535","206404.657124156","","","","","","","","","","","","","60143858.8716858","54084973.4502651","60809869.3726201","70160562.6170824","75381069.4582593","53970155.7920764","54190080.5957756","69012595.729704","49016604.5424694","36904008.8488243","49041000.6077941","",
"Tunisia","TUN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1206763.91172522","","1053384.65657466","1138519.92409867","1081524.408654","1130667.47069687","996272.281214452","1977155.61450408","2114723.7642083","3081954.3014665","3616936.30424464","2634525.45610222","2529031.17030917","2918252.45315598","6255593.10842159","6330301.04098285","6208970.66908128","8029118.93801518","7707525.11368601","10668469.788321","10145483.6339042","12498562.8005437","13774971.7650108","15159983.2331983","12075721.8795506","12804985.407652","13664411.491647","19438349.5074146","20952016.8227872","17504383.8549992","16574186.0152722","17719064.0505755","20515034.1349267","17707558.6029519","26552472.7437555","",
"Turkiye","TUR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124000000","275000000","242000000","186000000","173000000","119000000","107000000","167000000","362000000","439000000","531000000","647000000","729000000","648000000","816000000","680000000","741000000","1582000000","1686000000","1624000000","1882000000","1777000000","2114000000","2181000000","2349000000","2738000000","2853000000",
"Tuvalu","TUV","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40016.5814","","326731.9858","4679005.1397","3800004.7196","3700006.8569","3550000","100000","700000","582830.04","218042","683196","5319945.66666667","106900","","270000","400000","851853.333333333","2719346.66666667","1098666.33333333","2007390","1402980","3848000","6132091.74027085","5750445.96860235","3299197.04623343","","",
"Uganda","UGA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6898573","7947510.95","1417503","1463500","10633427","4792886.34","1797690.4","3254382.075638","2810259.4758196","8275720.30111908","11312971.3162039","14777163.04575","12183518.6732308","13761795.8726378","19741922.7878676","17635929.0293964","11046800","22366510","102.1","","",
"Ukraine","UKR","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","663000000","183000000","110000000","292000000","268000000","421000000","428000000","577000000","754000000","644000000","744000000","746000000","727000000","1072000000","552000000","358000000","358000000","430000000","592000000","606000000","495000000","735000000","259000000",
